,AccountsPayableCurrent-0,AccountsPayableCurrent-1,AccountsPayableCurrent-2,AccountsPayableCurrent-3,AccountsReceivableNet-0,AccountsReceivableNet-1,AccountsReceivableNet-2,AccountsReceivableNet-3,Assets-0,Assets-1,Assets-2,Assets-3,AssetsCurrent-0,AssetsCurrent-1,AssetsCurrent-2,AssetsCurrent-3,CashAndCashEquivalentsAtCarryingValue-0,CashAndCashEquivalentsAtCarryingValue-1,CashAndCashEquivalentsAtCarryingValue-2,CashAndCashEquivalentsAtCarryingValue-3,InventoryNet-0,InventoryNet-1,InventoryNet-2,InventoryNet-3,Liabilities-0,Liabilities-1,Liabilities-2,Liabilities-3,LiabilitiesCurrent-0,LiabilitiesCurrent-1,LiabilitiesCurrent-2,LiabilitiesCurrent-3,LongTermDebt-0,LongTermDebt-1,LongTermDebt-2,LongTermDebt-3,AssetsNoncurrent-0,AssetsNoncurrent-1,AssetsNoncurrent-2,AssetsNoncurrent-3,PropertyPlantAndEquipmentNet-0,PropertyPlantAndEquipmentNet-1,PropertyPlantAndEquipmentNet-2,PropertyPlantAndEquipmentNet-3,ShortTermBorrowings-0,ShortTermBorrowings-1,ShortTermBorrowings-2,ShortTermBorrowings-3,StockholdersEquity-0,StockholdersEquity-1,StockholdersEquity-2,StockholdersEquity-3,EntityCommonStockSharesOutstanding-0,MarketCap,splits,close,static_quantile,dynamic_quantile,category,CostsAndExpenses-0,CostsAndExpenses-1,CostsAndExpenses-2,CostsAndExpenses-3,DepreciationAndAmortization-0,DepreciationAndAmortization-1,DepreciationAndAmortization-2,DepreciationAndAmortization-3,EarningsPerShareDiluted-0,EarningsPerShareDiluted-1,EarningsPerShareDiluted-2,EarningsPerShareDiluted-3,GrossProfit-0,GrossProfit-1,GrossProfit-2,GrossProfit-3,IncomeTaxesPaidNet-0,IncomeTaxesPaidNet-1,IncomeTaxesPaidNet-2,IncomeTaxesPaidNet-3,NetIncomeLoss-0,NetIncomeLoss-1,NetIncomeLoss-2,NetIncomeLoss-3,OperatingIncomeLoss-0,OperatingIncomeLoss-1,OperatingIncomeLoss-2,OperatingIncomeLoss-3,Revenues-0,Revenues-1,Revenues-2,Revenues-3,FreeCashFlow-0,FreeCashFlow-1,FreeCashFlow-2,FreeCashFlow-3,EntityCommonStockSharesOutstanding-0,MarketCap,splits,close,static_quantile,dynamic_quantile,category
2023-02-24,15255000000.0,10025000000.0,6051000000.0,3771000000.0,2952000000.0,1913000000.0,1886000000.0,1324000000.0,82338000000.0,62131000000.0,52148000000.0,34309000000.0,40917000000.0,27100000000.0,26717000000.0,12103000000.0,16253000000.0,17576000000.0,19384000000.0,6268000000.0,12839000000.0,5757000000.0,4101000000.0,3552000000.0,36440000000.0,30548000000.0,28418000000.0,26199000000.0,26709000000.0,19705000000.0,14248000000.0,10667000000.0,1029000000.0,4254000000.0,8462000000.0,10402000000.0,29037000000.0,24649000000.0,18726000000.0,16534000000.0,23548000000.0,18884000000.0,12702000000.0,10396000000.0,1020000000.0,1095000000.0,1818000000.0,1414000000.0,44704000000.0,30189000000.0,22225000000.0,6618000000.0,3164102701.0,622948555222.6002,0.0,196.8800048828125,207.51800537109372,194.8600006103516,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-25,15255000000.0,10025000000.0,6051000000.0,3771000000.0,2952000000.0,1913000000.0,1886000000.0,1324000000.0,82338000000.0,62131000000.0,52148000000.0,34309000000.0,40917000000.0,27100000000.0,26717000000.0,12103000000.0,16253000000.0,17576000000.0,19384000000.0,6268000000.0,12839000000.0,5757000000.0,4101000000.0,3552000000.0,36440000000.0,30548000000.0,28418000000.0,26199000000.0,26709000000.0,19705000000.0,14248000000.0,10667000000.0,1029000000.0,4254000000.0,8462000000.0,10402000000.0,29037000000.0,24649000000.0,18726000000.0,16534000000.0,23548000000.0,18884000000.0,12702000000.0,10396000000.0,1020000000.0,1095000000.0,1818000000.0,1414000000.0,44704000000.0,30189000000.0,22225000000.0,6618000000.0,3164102701.0,622948555222.6002,0.0,196.8800048828125,207.51800537109372,195.25000000000003,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-26,15255000000.0,10025000000.0,6051000000.0,3771000000.0,2952000000.0,1913000000.0,1886000000.0,1324000000.0,82338000000.0,62131000000.0,52148000000.0,34309000000.0,40917000000.0,27100000000.0,26717000000.0,12103000000.0,16253000000.0,17576000000.0,19384000000.0,6268000000.0,12839000000.0,5757000000.0,4101000000.0,3552000000.0,36440000000.0,30548000000.0,28418000000.0,26199000000.0,26709000000.0,19705000000.0,14248000000.0,10667000000.0,1029000000.0,4254000000.0,8462000000.0,10402000000.0,29037000000.0,24649000000.0,18726000000.0,16534000000.0,23548000000.0,18884000000.0,12702000000.0,10396000000.0,1020000000.0,1095000000.0,1818000000.0,1414000000.0,44704000000.0,30189000000.0,22225000000.0,6618000000.0,3164102701.0,622948555222.6002,0.0,196.8800048828125,207.51800537109372,196.82399902343747,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-27,15255000000.0,10025000000.0,6051000000.0,3771000000.0,2952000000.0,1913000000.0,1886000000.0,1324000000.0,82338000000.0,62131000000.0,52148000000.0,34309000000.0,40917000000.0,27100000000.0,26717000000.0,12103000000.0,16253000000.0,17576000000.0,19384000000.0,6268000000.0,12839000000.0,5757000000.0,4101000000.0,3552000000.0,36440000000.0,30548000000.0,28418000000.0,26199000000.0,26709000000.0,19705000000.0,14248000000.0,10667000000.0,1029000000.0,4254000000.0,8462000000.0,10402000000.0,29037000000.0,24649000000.0,18726000000.0,16534000000.0,23548000000.0,18884000000.0,12702000000.0,10396000000.0,1020000000.0,1095000000.0,1818000000.0,1414000000.0,44704000000.0,30189000000.0,22225000000.0,6618000000.0,3164102701.0,656962659258.3502,0.0,207.6300048828125,207.76600341796876,196.8800048828125,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-28,15255000000.0,10025000000.0,6051000000.0,3771000000.0,2952000000.0,1913000000.0,1886000000.0,1324000000.0,82338000000.0,62131000000.0,52148000000.0,34309000000.0,40917000000.0,27100000000.0,26717000000.0,12103000000.0,16253000000.0,17576000000.0,19384000000.0,6268000000.0,12839000000.0,5757000000.0,4101000000.0,3552000000.0,36440000000.0,30548000000.0,28418000000.0,26199000000.0,26709000000.0,19705000000.0,14248000000.0,10667000000.0,1029000000.0,4254000000.0,8462000000.0,10402000000.0,29037000000.0,24649000000.0,18726000000.0,16534000000.0,23548000000.0,18884000000.0,12702000000.0,10396000000.0,1020000000.0,1095000000.0,1818000000.0,1414000000.0,44704000000.0,30189000000.0,22225000000.0,6618000000.0,3164102701.0,650887587866.0753,0.0,205.7100067138672,207.76600341796876,196.8800048828125,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-01,15255000000.0,10025000000.0,6051000000.0,3771000000.0,2952000000.0,1913000000.0,1886000000.0,1324000000.0,82338000000.0,62131000000.0,52148000000.0,34309000000.0,40917000000.0,27100000000.0,26717000000.0,12103000000.0,16253000000.0,17576000000.0,19384000000.0,6268000000.0,12839000000.0,5757000000.0,4101000000.0,3552000000.0,36440000000.0,30548000000.0,28418000000.0,26199000000.0,26709000000.0,19705000000.0,14248000000.0,10667000000.0,1029000000.0,4254000000.0,8462000000.0,10402000000.0,29037000000.0,24649000000.0,18726000000.0,16534000000.0,23548000000.0,18884000000.0,12702000000.0,10396000000.0,1020000000.0,1095000000.0,1818000000.0,1414000000.0,44704000000.0,30189000000.0,22225000000.0,6618000000.0,3164102701.0,641585118200.2751,0.0,202.7700042724609,207.76600341796876,196.8820037841797,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-02,15255000000.0,10025000000.0,6051000000.0,3771000000.0,2952000000.0,1913000000.0,1886000000.0,1324000000.0,82338000000.0,62131000000.0,52148000000.0,34309000000.0,40917000000.0,27100000000.0,26717000000.0,12103000000.0,16253000000.0,17576000000.0,19384000000.0,6268000000.0,12839000000.0,5757000000.0,4101000000.0,3552000000.0,36440000000.0,30548000000.0,28418000000.0,26199000000.0,26709000000.0,19705000000.0,14248000000.0,10667000000.0,1029000000.0,4254000000.0,8462000000.0,10402000000.0,29037000000.0,24649000000.0,18726000000.0,16534000000.0,23548000000.0,18884000000.0,12702000000.0,10396000000.0,1020000000.0,1095000000.0,1818000000.0,1414000000.0,44704000000.0,30189000000.0,22225000000.0,6618000000.0,3164102701.0,604027186308.7498,0.0,190.8999938964844,207.76600341796876,196.8820037841797,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-03,15255000000.0,10025000000.0,6051000000.0,3771000000.0,2952000000.0,1913000000.0,1886000000.0,1324000000.0,82338000000.0,62131000000.0,52148000000.0,34309000000.0,40917000000.0,27100000000.0,26717000000.0,12103000000.0,16253000000.0,17576000000.0,19384000000.0,6268000000.0,12839000000.0,5757000000.0,4101000000.0,3552000000.0,36440000000.0,30548000000.0,28418000000.0,26199000000.0,26709000000.0,19705000000.0,14248000000.0,10667000000.0,1029000000.0,4254000000.0,8462000000.0,10402000000.0,29037000000.0,24649000000.0,18726000000.0,16534000000.0,23548000000.0,18884000000.0,12702000000.0,10396000000.0,1020000000.0,1095000000.0,1818000000.0,1414000000.0,44704000000.0,30189000000.0,22225000000.0,6618000000.0,3164102701.0,625827851987.4247,0.0,197.7899932861328,207.76600341796876,196.88999938964844,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-04,15255000000.0,10025000000.0,6051000000.0,3771000000.0,2952000000.0,1913000000.0,1886000000.0,1324000000.0,82338000000.0,62131000000.0,52148000000.0,34309000000.0,40917000000.0,27100000000.0,26717000000.0,12103000000.0,16253000000.0,17576000000.0,19384000000.0,6268000000.0,12839000000.0,5757000000.0,4101000000.0,3552000000.0,36440000000.0,30548000000.0,28418000000.0,26199000000.0,26709000000.0,19705000000.0,14248000000.0,10667000000.0,1029000000.0,4254000000.0,8462000000.0,10402000000.0,29037000000.0,24649000000.0,18726000000.0,16534000000.0,23548000000.0,18884000000.0,12702000000.0,10396000000.0,1020000000.0,1095000000.0,1818000000.0,1414000000.0,44704000000.0,30189000000.0,22225000000.0,6618000000.0,3164102701.0,625827851987.4247,0.0,197.7899932861328,207.76600341796876,196.88999938964844,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-05,15255000000.0,10025000000.0,6051000000.0,3771000000.0,2952000000.0,1913000000.0,1886000000.0,1324000000.0,82338000000.0,62131000000.0,52148000000.0,34309000000.0,40917000000.0,27100000000.0,26717000000.0,12103000000.0,16253000000.0,17576000000.0,19384000000.0,6268000000.0,12839000000.0,5757000000.0,4101000000.0,3552000000.0,36440000000.0,30548000000.0,28418000000.0,26199000000.0,26709000000.0,19705000000.0,14248000000.0,10667000000.0,1029000000.0,4254000000.0,8462000000.0,10402000000.0,29037000000.0,24649000000.0,18726000000.0,16534000000.0,23548000000.0,18884000000.0,12702000000.0,10396000000.0,1020000000.0,1095000000.0,1818000000.0,1414000000.0,44704000000.0,30189000000.0,22225000000.0,6618000000.0,3164102701.0,625827851987.4247,0.0,197.7899932861328,207.76600341796876,196.98599853515623,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-06,15255000000.0,10025000000.0,6051000000.0,3771000000.0,2952000000.0,1913000000.0,1886000000.0,1324000000.0,82338000000.0,62131000000.0,52148000000.0,34309000000.0,40917000000.0,27100000000.0,26717000000.0,12103000000.0,16253000000.0,17576000000.0,19384000000.0,6268000000.0,12839000000.0,5757000000.0,4101000000.0,3552000000.0,36440000000.0,30548000000.0,28418000000.0,26199000000.0,26709000000.0,19705000000.0,14248000000.0,10667000000.0,1029000000.0,4254000000.0,8462000000.0,10402000000.0,29037000000.0,24649000000.0,18726000000.0,16534000000.0,23548000000.0,18884000000.0,12702000000.0,10396000000.0,1020000000.0,1095000000.0,1818000000.0,1414000000.0,44704000000.0,30189000000.0,22225000000.0,6618000000.0,3164102701.0,613234736755.95,0.0,193.8099975585937,207.76600341796876,196.98599853515623,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-07,15255000000.0,10025000000.0,6051000000.0,3771000000.0,2952000000.0,1913000000.0,1886000000.0,1324000000.0,82338000000.0,62131000000.0,52148000000.0,34309000000.0,40917000000.0,27100000000.0,26717000000.0,12103000000.0,16253000000.0,17576000000.0,19384000000.0,6268000000.0,12839000000.0,5757000000.0,4101000000.0,3552000000.0,36440000000.0,30548000000.0,28418000000.0,26199000000.0,26709000000.0,19705000000.0,14248000000.0,10667000000.0,1029000000.0,4254000000.0,8462000000.0,10402000000.0,29037000000.0,24649000000.0,18726000000.0,16534000000.0,23548000000.0,18884000000.0,12702000000.0,10396000000.0,1020000000.0,1095000000.0,1818000000.0,1414000000.0,44704000000.0,30189000000.0,22225000000.0,6618000000.0,3164102701.0,593933739248.0753,0.0,187.7100067138672,207.76600341796876,196.98599853515623,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-08,15255000000.0,10025000000.0,6051000000.0,3771000000.0,2952000000.0,1913000000.0,1886000000.0,1324000000.0,82338000000.0,62131000000.0,52148000000.0,34309000000.0,40917000000.0,27100000000.0,26717000000.0,12103000000.0,16253000000.0,17576000000.0,19384000000.0,6268000000.0,12839000000.0,5757000000.0,4101000000.0,3552000000.0,36440000000.0,30548000000.0,28418000000.0,26199000000.0,26709000000.0,19705000000.0,14248000000.0,10667000000.0,1029000000.0,4254000000.0,8462000000.0,10402000000.0,29037000000.0,24649000000.0,18726000000.0,16534000000.0,23548000000.0,18884000000.0,12702000000.0,10396000000.0,1020000000.0,1095000000.0,1818000000.0,1414000000.0,44704000000.0,30189000000.0,22225000000.0,6618000000.0,3164102701.0,575866691582.0,0.0,182.0,207.76600341796876,196.98599853515623,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-09,15255000000.0,10025000000.0,6051000000.0,3771000000.0,2952000000.0,1913000000.0,1886000000.0,1324000000.0,82338000000.0,62131000000.0,52148000000.0,34309000000.0,40917000000.0,27100000000.0,26717000000.0,12103000000.0,16253000000.0,17576000000.0,19384000000.0,6268000000.0,12839000000.0,5757000000.0,4101000000.0,3552000000.0,36440000000.0,30548000000.0,28418000000.0,26199000000.0,26709000000.0,19705000000.0,14248000000.0,10667000000.0,1029000000.0,4254000000.0,8462000000.0,10402000000.0,29037000000.0,24649000000.0,18726000000.0,16534000000.0,23548000000.0,18884000000.0,12702000000.0,10396000000.0,1020000000.0,1095000000.0,1818000000.0,1414000000.0,44704000000.0,30189000000.0,22225000000.0,6618000000.0,3164102701.0,547136633263.2749,0.0,172.9199981689453,207.76600341796876,196.98599853515623,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-10,15255000000.0,10025000000.0,6051000000.0,3771000000.0,2952000000.0,1913000000.0,1886000000.0,1324000000.0,82338000000.0,62131000000.0,52148000000.0,34309000000.0,40917000000.0,27100000000.0,26717000000.0,12103000000.0,16253000000.0,17576000000.0,19384000000.0,6268000000.0,12839000000.0,5757000000.0,4101000000.0,3552000000.0,36440000000.0,30548000000.0,28418000000.0,26199000000.0,26709000000.0,19705000000.0,14248000000.0,10667000000.0,1029000000.0,4254000000.0,8462000000.0,10402000000.0,29037000000.0,24649000000.0,18726000000.0,16534000000.0,23548000000.0,18884000000.0,12702000000.0,10396000000.0,1020000000.0,1095000000.0,1818000000.0,1414000000.0,44704000000.0,30189000000.0,22225000000.0,6618000000.0,3164102701.0,548781980186.3001,0.0,173.44000244140625,207.76600341796876,196.98599853515623,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-11,15255000000.0,10025000000.0,6051000000.0,3771000000.0,2952000000.0,1913000000.0,1886000000.0,1324000000.0,82338000000.0,62131000000.0,52148000000.0,34309000000.0,40917000000.0,27100000000.0,26717000000.0,12103000000.0,16253000000.0,17576000000.0,19384000000.0,6268000000.0,12839000000.0,5757000000.0,4101000000.0,3552000000.0,36440000000.0,30548000000.0,28418000000.0,26199000000.0,26709000000.0,19705000000.0,14248000000.0,10667000000.0,1029000000.0,4254000000.0,8462000000.0,10402000000.0,29037000000.0,24649000000.0,18726000000.0,16534000000.0,23548000000.0,18884000000.0,12702000000.0,10396000000.0,1020000000.0,1095000000.0,1818000000.0,1414000000.0,44704000000.0,30189000000.0,22225000000.0,6618000000.0,3164102701.0,548781980186.3001,0.0,173.44000244140625,207.76600341796876,196.98599853515623,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-12,15255000000.0,10025000000.0,6051000000.0,3771000000.0,2952000000.0,1913000000.0,1886000000.0,1324000000.0,82338000000.0,62131000000.0,52148000000.0,34309000000.0,40917000000.0,27100000000.0,26717000000.0,12103000000.0,16253000000.0,17576000000.0,19384000000.0,6268000000.0,12839000000.0,5757000000.0,4101000000.0,3552000000.0,36440000000.0,30548000000.0,28418000000.0,26199000000.0,26709000000.0,19705000000.0,14248000000.0,10667000000.0,1029000000.0,4254000000.0,8462000000.0,10402000000.0,29037000000.0,24649000000.0,18726000000.0,16534000000.0,23548000000.0,18884000000.0,12702000000.0,10396000000.0,1020000000.0,1095000000.0,1818000000.0,1414000000.0,44704000000.0,30189000000.0,22225000000.0,6618000000.0,3164102701.0,548781980186.3001,0.0,173.44000244140625,207.76600341796876,196.98599853515623,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-13,15255000000.0,10025000000.0,6051000000.0,3771000000.0,2952000000.0,1913000000.0,1886000000.0,1324000000.0,82338000000.0,62131000000.0,52148000000.0,34309000000.0,40917000000.0,27100000000.0,26717000000.0,12103000000.0,16253000000.0,17576000000.0,19384000000.0,6268000000.0,12839000000.0,5757000000.0,4101000000.0,3552000000.0,36440000000.0,30548000000.0,28418000000.0,26199000000.0,26709000000.0,19705000000.0,14248000000.0,10667000000.0,1029000000.0,4254000000.0,8462000000.0,10402000000.0,29037000000.0,24649000000.0,18726000000.0,16534000000.0,23548000000.0,18884000000.0,12702000000.0,10396000000.0,1020000000.0,1095000000.0,1818000000.0,1414000000.0,44704000000.0,30189000000.0,22225000000.0,6618000000.0,3164102701.0,552072625751.9749,0.0,174.47999572753906,207.76600341796876,196.98599853515623,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-14,15255000000.0,10025000000.0,6051000000.0,3771000000.0,2952000000.0,1913000000.0,1886000000.0,1324000000.0,82338000000.0,62131000000.0,52148000000.0,34309000000.0,40917000000.0,27100000000.0,26717000000.0,12103000000.0,16253000000.0,17576000000.0,19384000000.0,6268000000.0,12839000000.0,5757000000.0,4101000000.0,3552000000.0,36440000000.0,30548000000.0,28418000000.0,26199000000.0,26709000000.0,19705000000.0,14248000000.0,10667000000.0,1029000000.0,4254000000.0,8462000000.0,10402000000.0,29037000000.0,24649000000.0,18726000000.0,16534000000.0,23548000000.0,18884000000.0,12702000000.0,10396000000.0,1020000000.0,1095000000.0,1818000000.0,1414000000.0,44704000000.0,30189000000.0,22225000000.0,6618000000.0,3164102701.0,579853443604.3247,0.0,183.259994506836,207.76600341796876,196.98599853515623,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-15,15255000000.0,10025000000.0,6051000000.0,3771000000.0,2952000000.0,1913000000.0,1886000000.0,1324000000.0,82338000000.0,62131000000.0,52148000000.0,34309000000.0,40917000000.0,27100000000.0,26717000000.0,12103000000.0,16253000000.0,17576000000.0,19384000000.0,6268000000.0,12839000000.0,5757000000.0,4101000000.0,3552000000.0,36440000000.0,30548000000.0,28418000000.0,26199000000.0,26709000000.0,19705000000.0,14248000000.0,10667000000.0,1029000000.0,4254000000.0,8462000000.0,10402000000.0,29037000000.0,24649000000.0,18726000000.0,16534000000.0,23548000000.0,18884000000.0,12702000000.0,10396000000.0,1020000000.0,1095000000.0,1818000000.0,1414000000.0,44704000000.0,30189000000.0,22225000000.0,6618000000.0,3164102701.0,570962322739.3749,0.0,180.4499969482422,207.76600341796876,196.98599853515623,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-16,15255000000.0,10025000000.0,6051000000.0,3771000000.0,2952000000.0,1913000000.0,1886000000.0,1324000000.0,82338000000.0,62131000000.0,52148000000.0,34309000000.0,40917000000.0,27100000000.0,26717000000.0,12103000000.0,16253000000.0,17576000000.0,19384000000.0,6268000000.0,12839000000.0,5757000000.0,4101000000.0,3552000000.0,36440000000.0,30548000000.0,28418000000.0,26199000000.0,26709000000.0,19705000000.0,14248000000.0,10667000000.0,1029000000.0,4254000000.0,8462000000.0,10402000000.0,29037000000.0,24649000000.0,18726000000.0,16534000000.0,23548000000.0,18884000000.0,12702000000.0,10396000000.0,1020000000.0,1095000000.0,1818000000.0,1414000000.0,44704000000.0,30189000000.0,22225000000.0,6618000000.0,3164102701.0,582606245784.8502,0.0,184.1300048828125,206.09400634765623,196.98599853515623,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-17,15255000000.0,10025000000.0,6051000000.0,3771000000.0,2952000000.0,1913000000.0,1886000000.0,1324000000.0,82338000000.0,62131000000.0,52148000000.0,34309000000.0,40917000000.0,27100000000.0,26717000000.0,12103000000.0,16253000000.0,17576000000.0,19384000000.0,6268000000.0,12839000000.0,5757000000.0,4101000000.0,3552000000.0,36440000000.0,30548000000.0,28418000000.0,26199000000.0,26709000000.0,19705000000.0,14248000000.0,10667000000.0,1029000000.0,4254000000.0,8462000000.0,10402000000.0,29037000000.0,24649000000.0,18726000000.0,16534000000.0,23548000000.0,18884000000.0,12702000000.0,10396000000.0,1020000000.0,1095000000.0,1818000000.0,1414000000.0,44704000000.0,30189000000.0,22225000000.0,6618000000.0,3164102701.0,569949834980.8502,0.0,180.1300048828125,203.35800476074215,196.98599853515623,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-18,15255000000.0,10025000000.0,6051000000.0,3771000000.0,2952000000.0,1913000000.0,1886000000.0,1324000000.0,82338000000.0,62131000000.0,52148000000.0,34309000000.0,40917000000.0,27100000000.0,26717000000.0,12103000000.0,16253000000.0,17576000000.0,19384000000.0,6268000000.0,12839000000.0,5757000000.0,4101000000.0,3552000000.0,36440000000.0,30548000000.0,28418000000.0,26199000000.0,26709000000.0,19705000000.0,14248000000.0,10667000000.0,1029000000.0,4254000000.0,8462000000.0,10402000000.0,29037000000.0,24649000000.0,18726000000.0,16534000000.0,23548000000.0,18884000000.0,12702000000.0,10396000000.0,1020000000.0,1095000000.0,1818000000.0,1414000000.0,44704000000.0,30189000000.0,22225000000.0,6618000000.0,3164102701.0,569949834980.8502,0.0,180.1300048828125,203.35800476074215,196.98599853515623,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-19,15255000000.0,10025000000.0,6051000000.0,3771000000.0,2952000000.0,1913000000.0,1886000000.0,1324000000.0,82338000000.0,62131000000.0,52148000000.0,34309000000.0,40917000000.0,27100000000.0,26717000000.0,12103000000.0,16253000000.0,17576000000.0,19384000000.0,6268000000.0,12839000000.0,5757000000.0,4101000000.0,3552000000.0,36440000000.0,30548000000.0,28418000000.0,26199000000.0,26709000000.0,19705000000.0,14248000000.0,10667000000.0,1029000000.0,4254000000.0,8462000000.0,10402000000.0,29037000000.0,24649000000.0,18726000000.0,16534000000.0,23548000000.0,18884000000.0,12702000000.0,10396000000.0,1020000000.0,1095000000.0,1818000000.0,1414000000.0,44704000000.0,30189000000.0,22225000000.0,6618000000.0,3164102701.0,569949834980.8502,0.0,180.1300048828125,202.2100067138672,196.98599853515623,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-20,15255000000.0,10025000000.0,6051000000.0,3771000000.0,2952000000.0,1913000000.0,1886000000.0,1324000000.0,82338000000.0,62131000000.0,52148000000.0,34309000000.0,40917000000.0,27100000000.0,26717000000.0,12103000000.0,16253000000.0,17576000000.0,19384000000.0,6268000000.0,12839000000.0,5757000000.0,4101000000.0,3552000000.0,36440000000.0,30548000000.0,28418000000.0,26199000000.0,26709000000.0,19705000000.0,14248000000.0,10667000000.0,1029000000.0,4254000000.0,8462000000.0,10402000000.0,29037000000.0,24649000000.0,18726000000.0,16534000000.0,23548000000.0,18884000000.0,12702000000.0,10396000000.0,1020000000.0,1095000000.0,1818000000.0,1414000000.0,44704000000.0,30189000000.0,22225000000.0,6618000000.0,3164102701.0,579821819958.25,0.0,183.25,201.10200195312504,196.98599853515623,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-21,15255000000.0,10025000000.0,6051000000.0,3771000000.0,2952000000.0,1913000000.0,1886000000.0,1324000000.0,82338000000.0,62131000000.0,52148000000.0,34309000000.0,40917000000.0,27100000000.0,26717000000.0,12103000000.0,16253000000.0,17576000000.0,19384000000.0,6268000000.0,12839000000.0,5757000000.0,4101000000.0,3552000000.0,36440000000.0,30548000000.0,28418000000.0,26199000000.0,26709000000.0,19705000000.0,14248000000.0,10667000000.0,1029000000.0,4254000000.0,8462000000.0,10402000000.0,29037000000.0,24649000000.0,18726000000.0,16534000000.0,23548000000.0,18884000000.0,12702000000.0,10396000000.0,1020000000.0,1095000000.0,1818000000.0,1414000000.0,44704000000.0,30189000000.0,22225000000.0,6618000000.0,3164102701.0,625163417457.2251,0.0,197.5800018310547,198.40399475097655,197.41199645996093,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
